Kiosk Designing 續篇 - 在 x86 PC 上，以 mplayer 替代 omxplayer,http://blog.roodo.com/rocksaying/archives/28212965.html,http://blog.roodo.com/,http://iguang.tw/person/album_channel/,http://member.roodo.com/members/new,https://www.roodo.com/cas/login?service=http%3A%2F%2Fblog.roodo.com%2Frocksaying%2Farchives%2F28212965.html,http://blog.roodo.com/rocksaying,http://blog.roodo.com/rocksaying/archives/28185822.html,http://blog.roodo.com/rocksaying/archives/27973451.html,http://blog.roodo.com/rocksaying/archives/13707359.html,http://blog.roodo.com/rocksaying/archives/27830035.html,http://code.google.com/p/rocksources/wiki/Download,http://rocksources.googlecode.com/svn/trunk/linux/mplayer-dbus/,http://blog.roodo.com/rocksaying/archives/12318427.html,http://blog.roodo.com/rocksaying/archives/13354357.html,https://developer.mozilla.org/en-US/docs/Mozilla/Projects/XULRunner/Getting_started_with_XULRunner,http://rocksources.googlecode.com/svn/trunk/linux/kiosk/,http://code.google.com/p/rocksources/source/browse/trunk/linux/kiosk/xulapp/application.ini,http://code.google.com/p/rocksources/source/browse/trunk/linux/kiosk/xulapp/chrome.manifest,http://code.google.com/p/rocksources/source/browse/trunk/linux/kiosk/xulapp/defaults/preferences/prefs.js,http://code.google.com/p/rocksources/source/browse/trunk/linux/kiosk/xulapp/chrome/content/index.html,http://code.google.com/p/rocksources/source/browse/trunk/linux/kiosk/xulapp/chrome/content/video.html,http://blog.roodo.com/rocksaying/archives/2663647.html,http://blog.roodo.com/rocksaying/archives/2660010.html,http://blog.roodo.com/rocksaying/archives/15356403.html,http://blog.roodo.com/rocksaying/archives/15773615.html,http://blog.roodo.com/rocksaying/archives/6136087.html,http://www.roodo.com/,http://blog.roodo.com/rocksaying/archives/cat_242545.html,https://www.roodo.com/cas/login?service=http%3A%2F%2Fadm.blog.roodo.com%2Farticle%2Fedit,http://blog.roodo.com/categories/knowledge,http://reader.roodo.com/rocksaying/archives/28212965.html,http://blog.roodo.com/rocksaying/tag/8761/linux,http://blog.roodo.com/rocksaying/tag/14377/php,http://blog.roodo.com/rocksaying/tag/61715/apache,http://blog.roodo.com/rocksaying/tag/186147/debian,http://blog.roodo.com/rocksaying/tag/249985/html5,http://blog.roodo.com/rocksaying/tag/330921/xulrunner,http://blog.roodo.com/rocksaying/tag/493197/dbus,http://blog.roodo.com/rocksaying/tag/1216522/raspberry pi,http://blog.roodo.com/rocksaying/tag/1367433/omxplayer,http://iguang.tw/
2014高雄國際Hi-End音響大展參觀記事,http://blog.roodo.com/rocksaying/archives/28185822.html
Raspberry Pi Kiosk Designing - based on HTML5 and OMXPlayer,http://blog.roodo.com/rocksaying/archives/27973451.html
apache-session - startup apache server on X Window,http://blog.roodo.com/rocksaying/archives/27881435.html,https://www.roodo.com/cas/login?service=http%3A%2F%2Fblog.roodo.com%2Frocksaying%2Farchives%2F27881435.html,http://code.google.com/p/rocksources/,https://docs.google.com/file/d/0BwYBp19rXvG-dTJQUEY3QmxWazA/edit?usp=sharing,http://rocksources.googlecode.com/svn/trunk/linux/apache-session/,http://blog.roodo.com/rocksaying/archives/17737451.html,http://blog.roodo.com/rocksaying/archives/19886616.html,http://blog.roodo.com/rocksaying/archives/12169181.html,http://blog.roodo.com/rocksaying/archives/844633.html,http://blog.roodo.com/rocksaying/archives/cat_42836.html,http://reader.roodo.com/rocksaying/archives/27881435.html,http://blog.roodo.com/rocksaying/tag/352347/mplayer
Debian Jessie use mplayer with VAAPI,http://blog.roodo.com/rocksaying/archives/27830035.html
Rasbperry Pi 電視解析度設置與 omxplayer 顯示座標校正,http://blog.roodo.com/rocksaying/archives/27765371.html,https://www.roodo.com/cas/login?service=http%3A%2F%2Fblog.roodo.com%2Frocksaying%2Farchives%2F27765371.html,http://blog.roodo.com/rocksaying/archives/27713502.html,http://weblogs.asp.net/bleroy/getting-your-raspberry-pi-to-output-the-right-resolution,http://www.raspberrypi.org/forums/viewtopic.php?t=35971&p=306184,http://reader.roodo.com/rocksaying/archives/27765371.html,http://blog.roodo.com/rocksaying/archives/25743230.html
公民不服從也要守法,http://blog.roodo.com/rocksaying/archives/27713502.html
